3010,MS MARCO dataset,what city in pennsylvania was George Washington in before he crossed the Delaware River,0
3011,MS MARCO dataset,what neighborhood am in in Madison Wisconsin,0
3015,MS MARCO dataset,which is the nearest airport to Carolina Puerto Rico 00985,0
3018,MS MARCO dataset,which county is Grey Eagle Minnesota,0
3021,MS MARCO dataset,what county is Sunriver Oregon in,0
3025,MS MARCO dataset,what is the highest point in Wilmington North Carolina,0
3031,MS MARCO dataset,what southwest airport is near Sierra California,0
3032,MS MARCO dataset,what area on earth experience Four Seasons,0
3035,MS MARCO dataset,what resort Montego Bay,0
3036,MS MARCO dataset,what region is Salinas California located,0
3039,MS MARCO dataset,what state is Home Depot incorporated in,0
3041,MS MARCO dataset,what is the largest city of the United States,0
3043,MS MARCO dataset,what county is Inola in Oklahoma in,0
3045,MS MARCO dataset,what county is Corona California,0
3054,MS MARCO dataset,what county is Garden Grove California in,0
3061,MS MARCO dataset,what is the closest us city to vancouver Canada,0
3065,MS MARCO dataset,what county is Peterborough in,0
3069,MS MARCO dataset,which county is auburn Georgia,0
3072,MS MARCO dataset,what province is London in,0
3076,MS MARCO dataset,what county is Galva Kansas in,0
3077,MS MARCO dataset,what city in Ontario was Waterloo,0
3086,MS MARCO dataset,what county is Nesconset New York,0
3088,MS MARCO dataset,what county is Joplin Missouri in,0
3099,MS MARCO dataset,what county is Hopatcong New Jersey,0
3100,MS MARCO dataset,what planting zone is Durham North Carolina,0
3110,MS MARCO dataset,what county is Centennial Colorado located in,0
3114,MS MARCO dataset,what state was Trump born in,0
3115,MS MARCO dataset,what state is Tucson in,0
3116,MS MARCO dataset,what Kentucky county is rowdy Kentucky,0
3119,MS MARCO dataset,which state have the Rocky Mountains,0
3121,MS MARCO dataset,what county is Moorcroft Wyoming,0
3123,MS MARCO dataset,what Koppen region do we find Taiga,0
3124,MS MARCO dataset,what state do you go through from Virginia to nyc,0
3125,MS MARCO dataset,what was the third state to secede from The Union,0
3126,MS MARCO dataset,which county is Brockway California,0
3127,MS MARCO dataset,what region is Amsterdam in,0
3132,MS MARCO dataset,what county is Tomah Wisconsin,0
3140,MS MARCO dataset,what county is Canyon Ferry Lake Montana in,0
3143,MS MARCO dataset,what continent is Grand Cayman,0
3147,MS MARCO dataset,what state is Benedict Cumberbatch in,0
3149,MS MARCO dataset,what county is Saint Helen Michigan in,0
3151,MS MARCO dataset,where is inspirada in Las Vegas,0
3154,MS MARCO dataset,what area code is 609 in California,0
3156,MS MARCO dataset,where is The Plaza premium lounge yyz domestic departures Terminal 3,0
3161,MS MARCO dataset,which hotel Niagara Falls Canada,0
3164,MS MARCO dataset,what county is Atlanta Highlands,0
3165,MS MARCO dataset,what county is South Lake Tahoe California,0
3170,MS MARCO dataset,what county is Mckinney Texas,0
3172,MS MARCO dataset,where was the battle of Aliwal,0
3174,MS MARCO dataset,what county is Edwardsville Illinois,0
3176,MS MARCO dataset,what county is Davison Michigan in,0
3182,MS MARCO dataset,which county is Miranda California,0
3187,MS MARCO dataset,what county is Garden Valley California,0
3188,MS MARCO dataset,what county is Winooski Vermont in,0
3192,MS MARCO dataset,what county is Hubert North Carolina in,0
3194,MS MARCO dataset,what time zone is Southern California,0
3195,MS MARCO dataset,where was the dirt from the Grand Canyon deposited,0
3198,MS MARCO dataset,what time zone is Kansas City Missouri,0
3199,MS MARCO dataset,what county is Needles California in,0
3204,MS MARCO dataset,what us state flag has a Bald Eagle on it,0
3205,MS MARCO dataset,what region is Pickens South Carolina in,0
3210,MS MARCO dataset,what county is Spanish Fort Alabama in,0
3214,MS MARCO dataset,what is the county is in troy Michigan,0
3215,MS MARCO dataset,what is the largest city in Broward County Florida,0
3216,MS MARCO dataset,what county is Woodlawn Virginia in,0
3219,MS MARCO dataset,what country is Hispaniola,0
3220,MS MARCO dataset,what town is near Apalachicola Florida,0
3221,MS MARCO dataset,what county is LeRoy Alabama in,0
3225,MS MARCO dataset,what state is Progresso in,0
3230,MS MARCO dataset,what county is Benicia California,0
3232,MS MARCO dataset,what county is Cross Junction Virginia,0
3236,MS MARCO dataset,what region is Carnesville Georgia,0
3242,MS MARCO dataset,what county is Evansville Illinois in,0
3243,MS MARCO dataset,what county is venice Florida,0
3245,MS MARCO dataset,what county is Mount Eden Kentucky in,0
3247,MS MARCO dataset,which region is Flaxton found,0
3253,MS MARCO dataset,what is the Sedona Airport Vortex,0
3254,MS MARCO dataset,what county is Conway Massachusetts in,0
3265,MS MARCO dataset,what county is Fleetwood North Carolina in,0
3273,MS MARCO dataset,what parish is Starks Louisiana in,0
3275,MS MARCO dataset,what county is Terrell Texas in,0
3276,MS MARCO dataset,what county is Heber City Utah in,0
3282,MS MARCO dataset,what county is Grants Pass or,0
3283,MS MARCO dataset,what  s the weather in Pell City Alabama,0
3284,MS MARCO dataset,what county is Redding California in,0
3285,MS MARCO dataset,where is comic con Las Vegas,0
3287,MS MARCO dataset,what county is Portia Arkansas,0
3296,MS MARCO dataset,what township is Winamac Indiana in,0
3298,MS MARCO dataset,what county is Garfield Washington in,0
3299,MS MARCO dataset,what county is rush New York in,0
3304,MS MARCO dataset,which city is Yow,0
3305,MS MARCO dataset,what island did the greeks visit in Greece,0
3308,MS MARCO dataset,what is near the historico central Mexico City,0
3310,MS MARCO dataset,what airport is closest to Punta Gorda Florida,0
3312,MS MARCO dataset,what is the county seat of Huron County Michigan,0
3314,MS MARCO dataset,what county is Dennison Minnesota in,0
3321,MS MARCO dataset,what city are in Webster County Georgia,0
3322,MS MARCO dataset,what is the oldest church in New York,0
3325,MS MARCO dataset,what time zone is Ottawa in,0
3326,MS MARCO dataset,what u s state has the longest border with Canada,0
3332,MS MARCO dataset,what county is Pineview Georgia,0
3333,MS MARCO dataset,what is the longitude of Georgia,0
3334,MS MARCO dataset,what county is Caro in,0
3336,MS MARCO dataset,what state is Olomouc in,0
3341,MS MARCO dataset,what region is Chihuahua Mexico in,0
3343,MS MARCO dataset,what county for concord New Hampshire,0
3346,MS MARCO dataset,what county is Marshall Texas is,0
3352,MS MARCO dataset,what town are around Fort Campbell,0
3356,MS MARCO dataset,what region is Denver Colorado in,0
3362,MS MARCO dataset,where Dominican Republic is located,0
3365,MS MARCO dataset,what county is concord North Carolina in,0
3369,MS MARCO dataset,what county is burlington Maine in,0
3371,MS MARCO dataset,what county is New Lebanon in,0
3376,MS MARCO dataset,what beach is close to Disneyland California,0
3380,MS MARCO dataset,what is the Vanderbilt Mansion,0
3387,MS MARCO dataset,what county is Norfolk Virginia,0
3392,MS MARCO dataset,what county is Arlington Massachusetts in,0
3398,MS MARCO dataset,what city is Davos Switzerland near,0
3402,MS MARCO dataset,what is the lowest point of Australia,0
3403,MS MARCO dataset,what county is Danbury Wisconsin in,0
3409,MS MARCO dataset,what county is Geneva Illinois in,0
3410,MS MARCO dataset,what county is Monrovia Maryland,0
3411,MS MARCO dataset,what is the state nickname of Georgia,0
3414,MS MARCO dataset,what county is Lamy New Mexico in,0
3418,MS MARCO dataset,which state is home to the largest beach in the United States,0
3421,MS MARCO dataset,what county is Sebastopol California in,0
3426,MS MARCO dataset,what is near Davenport Spokane,0
3427,MS MARCO dataset,what county is Buchanan New York,0
3431,MS MARCO dataset,which International Airport is closer to Nepean on,0
3432,MS MARCO dataset,what county is Falmouth Michigan,0
3433,MS MARCO dataset,what is the smallest populated state in India,0
3435,MS MARCO dataset,what region is Waxahachie Texas,0
3443,MS MARCO dataset,what county is Hatton Washington located in,0
3450,MS MARCO dataset,which airport is closer to Oak Brook Illinois,0
3451,MS MARCO dataset,what is the name of The Basin located at the South Pole,0
3453,MS MARCO dataset,what part of Tacoma is Cheney Stadium in,0
3454,MS MARCO dataset,what county is Corydon in,0
3455,MS MARCO dataset,what state  s abbreviation is Connecticut,0
3459,MS MARCO dataset,which of the country listed below receives the least rainfall Chad Gabon swaziland Zimbabwe,0
3460,MS MARCO dataset,what island nation possess France,0
3462,MS MARCO dataset,what is the nearest airport in Puglia,0
3465,MS MARCO dataset,what county is Wesley Chapel in Florida,0
3468,MS MARCO dataset,what county is Morgan Hill California,0
3476,MS MARCO dataset,what county is Belmont North Carolina in,0
3477,MS MARCO dataset,what neighborhood is Drake Hospital in,0
3483,MS MARCO dataset,what street are Painted Ladies on,0
3486,MS MARCO dataset,what county is Melrose Florida,0
3487,MS MARCO dataset,what county is San Martin,0
3489,MS MARCO dataset,what county is duncan South Carolina,0
3490,MS MARCO dataset,what region of the United States have Marshlands,0
3495,MS MARCO dataset,what state is close to the size of Scotland,0
3498,MS MARCO dataset,what county is Easton Kansas in,0
3501,MS MARCO dataset,what parish is Morse Louisiana in,0
3505,MS MARCO dataset,what is the pcc building on Fort Leonard Wood Missouri,0
3509,MS MARCO dataset,what county is Covington Virginia in,0
3520,MS MARCO dataset,what county is Genoa New York in,0
3521,MS MARCO dataset,what airport is near Tulum Mexico,0
3523,MS MARCO dataset,what county is Scurry Texas in,0
3526,MS MARCO dataset,what is the normal climate in the Himalayas,0
3530,MS MARCO dataset,what city is the King Ranch located near,0
3532,MS MARCO dataset,what airport do you fly into to get to Bora Bora,0
3543,MS MARCO dataset,what county is Fairmont Minnesota,0
3552,MS MARCO dataset,which county is Santee California,0
3554,MS MARCO dataset,what city is Cocoa Beach in,0
3558,MS MARCO dataset,what county is Dickson Tennessee,0
3561,MS MARCO dataset,what parish is venice Louisiana in,0
3565,MS MARCO dataset,what county is Dallas Iowa in,0
3568,MS MARCO dataset,what province is Rotuma located,0
3574,MS MARCO dataset,where is The Platinum Hotel in Las Vegas,0
3576,MS MARCO dataset,what county is Elsberry Missouri in,0
3578,MS MARCO dataset,what town is nearest Sedona,0
3585,MS MARCO dataset,what the largest Tropical Island,0
3587,MS MARCO dataset,what area of town Denver is the Pepsi Center at,0
3592,MS MARCO dataset,which county is Upland in,0
3595,MS MARCO dataset,what county is Hoffman Minnesota in,0
3597,MS MARCO dataset,which county is Zirconia North Carolina,0
3598,MS MARCO dataset,what county is Frackville in,0
3604,MS MARCO dataset,what county is Nagold in,0
3609,MS MARCO dataset,what county is Starkville Mississippi located in,0
3613,MS MARCO dataset,what county is Brownsville Wisconsin in,0
3620,MS MARCO dataset,what county is Louisiana pine Oregon in,0
3622,MS MARCO dataset,what is the county for Manhattan New York,0
3628,MS MARCO dataset,which county is birmingham Michigan in,0
3629,MS MARCO dataset,which county is Dublin Methodist Hospital located,0
3631,MS MARCO dataset,what county is Godley Texas in,0
3632,MS MARCO dataset,what county is Cape Fair Missouri in,0
3638,MS MARCO dataset,which Marta Train station do i get off of to go to Hard Rock Cafe in downtown Atlanta,0
3643,MS MARCO dataset,what county is Jonesboro Louisiana,0
3644,MS MARCO dataset,what is the northernmost city in the world On An Island,0
3645,MS MARCO dataset,where is Cape Canaveral located in Florida,0
3650,MS MARCO dataset,what nationality is just Sul,0
3651,MS MARCO dataset,what street does Boardwalk start on in Newport Beach,0
3653,MS MARCO dataset,where is The Green bay Packers located,0
3654,MS MARCO dataset,what county is Gardnerville nevada in,0
3665,MS MARCO dataset,what county is vernon Connecticut in,0
3669,MS MARCO dataset,what county is Mansfield Texas,0
3675,MS MARCO dataset,what parish is White Castle Louisiana in,0
3676,MS MARCO dataset,what county is Amsterdam,0
3677,MS MARCO dataset,what is the common location of the japanese Beetle,0
3685,MS MARCO dataset,what state is Delaware located,0
3686,MS MARCO dataset,what parish is Zwolle Louisiana in,0
3687,MS MARCO dataset,what county is Lake Tomahawk Wisconsin in,0
3698,MS MARCO dataset,what county is Churchville Virginia in,0
3702,MS MARCO dataset,what county is Nebraska Furniture Mart in,0
3703,MS MARCO dataset,what time zone is Missouri now,0
3706,MS MARCO dataset,what state is Reykjavik in,0
3709,MS MARCO dataset,what county is Scituate Rhode Island in,0
3715,MS MARCO dataset,what is the main airport in Toronto Canada,0
3722,MS MARCO dataset,what town is north of Glenview,0
3724,MS MARCO dataset,what is the land area of Ghana,0
3727,MS MARCO dataset,which place in the United States did spain establish,0
3728,MS MARCO dataset,which continent is Turkey on,0
3731,MS MARCO dataset,what county is Frostproof Florida,0
3732,MS MARCO dataset,what state is Hilton Head Island in,0
3735,MS MARCO dataset,what place are The Yankees in,0
3736,MS MARCO dataset,where is Ireland is the name Kavanagh from,0
3742,MS MARCO dataset,what county is Greenville Texas in,0
3743,MS MARCO dataset,what county is South Hadley Massachusetts,0
3746,MS MARCO dataset,which of these country is part of insular Southeast Asia,0
3754,MS MARCO dataset,what county is Winton California in,0
3758,MS MARCO dataset,which region of France is paris in,0
3760,MS MARCO dataset,where Canary Islands is located,0
3761,MS MARCO dataset,what region is Jamaica in,0
3765,MS MARCO dataset,what county in North Port Florida in,0
3766,MS MARCO dataset,what region is Pomona Kansas,0
3773,MS MARCO dataset,what township is Benezette in,0
3774,MS MARCO dataset,what region is Piave from,0
3776,MS MARCO dataset,what county is cape Bradenton Florida in,0
3780,MS MARCO dataset,what is the name of the airport on the island of Hawaii,0
3781,MS MARCO dataset,what county is clark Colorado in,0
3783,MS MARCO dataset,what region is Baguio City,0
3786,MS MARCO dataset,what zone is North Greenwich,0
3787,MS MARCO dataset,what county is Fulton Illinois in,0
3789,MS MARCO dataset,what is the closest airport to nrg stadium Houston,0
3792,MS MARCO dataset,what is the location and size of Alaska,0
3795,MS MARCO dataset,where is the Westgate in Las Vegas,0
3798,MS MARCO dataset,what county is Van Nuys California in,0
3799,MS MARCO dataset,what parish is Lake Charles Louisiana located in,0
3800,MS MARCO dataset,what time is the sun setting today in Barbados,0
3806,MS MARCO dataset,what nyc borough is closest to New Jersey,0
3809,MS MARCO dataset,what county is Almena Wisconsin in,0
3811,MS MARCO dataset,what region of the world is Egypt located in,0
3818,MS MARCO dataset,what is the name of the island where Samos is on,0
3820,MS MARCO dataset,what county is unincorporated Visalia in,0
3825,MS MARCO dataset,which Three States are the western Plateau,0
3826,MS MARCO dataset,what is the location of the battle of fort Sumter,0
3831,MS MARCO dataset,what county is Marietta South Carolina in,0
3833,MS MARCO dataset,what town is mt zion Utah located,0
3837,MS MARCO dataset,what is the closest airport to Westgate Texas,0
3842,MS MARCO dataset,what county is Sweetwater Tennessee in,0
3846,MS MARCO dataset,what parish is Ruston located,0
3853,MS MARCO dataset,what county is Grottoes Virginia in,0
3854,MS MARCO dataset,what county is Webster Lake in Indiana,0
3863,MS MARCO dataset,what state is Beecher and Metropolis in,0
3865,MS MARCO dataset,what county is London Kentucky in,0
3866,MS MARCO dataset,where do Dolphin encounters get the Dolphins from,0
3873,MS MARCO dataset,what is the state Selinsgrove,0
3876,MS MARCO dataset,what county is Bay City Michigan,0
3877,MS MARCO dataset,what state is Astoria in,0
3881,MS MARCO dataset,what time zone is Jakarta in,0
3887,MS MARCO dataset,what county is Hillsboro Oregon located in,0
3896,MS MARCO dataset,what is the light rail transportation called in Bitburg,0
3898,MS MARCO dataset,what city is Todd County in,0
3903,MS MARCO dataset,what parish is Kaplan Louisiana in,0
3907,MS MARCO dataset,what county is Tell City in in,0
3909,MS MARCO dataset,what county is Braceville Illinois,0
3911,MS MARCO dataset,what county is Henrico in,0
3917,MS MARCO dataset,what was the name of the old bellsouth building in downtown Atlanta,0
3920,MS MARCO dataset,what county is Belmont Mississippi in,0
3922,MS MARCO dataset,what county is Destin Florida,0
3929,MS MARCO dataset,what township is the Virginia Lebanon in,0
3931,MS MARCO dataset,what county is Granite Falls Minnesota,0
3936,MS MARCO dataset,what state is Springdale,0
3942,MS MARCO dataset,what county is Champlain Virginia located in,0
3948,MS MARCO dataset,which county is Richfield Wisconsin in,0
3951,MS MARCO dataset,what ocean did the Titanic Sank in,0
3953,MS MARCO dataset,what county is Midland Texas,0
3958,MS MARCO dataset,what time zone is Anchorage Alaska located in,0
3959,MS MARCO dataset,what county is Dickson City in,0
3960,MS MARCO dataset,what is the closest city to Mountain Pine,0
3963,MS MARCO dataset,what county is riverside California in,0
3965,MS MARCO dataset,what county is Grover Beach California,0
3966,MS MARCO dataset,what county is Bonners Ferry Idaho,0
3972,MS MARCO dataset,which airport is closest to downtown New York,0
3977,MS MARCO dataset,what county is Beech Grove in,0
3978,MS MARCO dataset,what is the county of bend Oregon,0
3981,MS MARCO dataset,what province is Calgary in,0
3982,MS MARCO dataset,what state in Mexico is st luis Potosi,0
3983,MS MARCO dataset,what tricare region is Louisiana,0
3984,MS MARCO dataset,what  s the coldest place in The Universe,0
3988,MS MARCO dataset,what county is Wellston Missouri,0
3993,MS MARCO dataset,what is the safest country in Africa,0
3996,MS MARCO dataset,what county is Farmingdale New Jersey in,0
3999,MS MARCO dataset,what county is Spotsylvania Virginia in,0
4003,MS MARCO dataset,which plate boundary has the largest and deepest Earthquakes,0
4004,MS MARCO dataset,what zone is Salt Lake City for planting,0
4010,MS MARCO dataset,what county is Farmingdale in,0
4011,MS MARCO dataset,what county is franklin New Jersey,0
4014,MS MARCO dataset,what county is Alma Nebraska in,0
4017,MS MARCO dataset,what region of Scotland is Ayrshire,0
4019,MS MARCO dataset,what is the wine area closest to los Angeles,0
4020,MS MARCO dataset,what town is Hertfordshire,0
4021,MS MARCO dataset,what county is Hico Texas in,0
4032,MS MARCO dataset,what county is Bridgeport Alabama,0
4037,MS MARCO dataset,in which year the province of Sind was created,0
4039,MS MARCO dataset,what is the county for Sarasota Florida,0
4043,MS MARCO dataset,what area code is Chantilly Virginia,0
4048,MS MARCO dataset,what county Leander Texas in,0
4054,MS MARCO dataset,what county is Laneview Virginia located in,0
4056,MS MARCO dataset,what county is Callahan Florida in,0
4065,MS MARCO dataset,what county is Wanblee county South Dakota,0
4076,MS MARCO dataset,what county is Hamilton Square New Jersey in,0
4077,MS MARCO dataset,what county is New Bremen ohio in,0
4080,MS MARCO dataset,which continent is New Guinea,0
4086,MS MARCO dataset,what is the name of Hawaii  s Big Island,0
4088,MS MARCO dataset,what county is Wyandotte Michigan in,0
4089,MS MARCO dataset,what region is Belgium in,0
4092,MS MARCO dataset,what state is in the Great Plains,0
4094,MS MARCO dataset,what county is Brooksville Florida,0
4095,MS MARCO dataset,what is the province of Darien Illinois,0
4099,MS MARCO dataset,what county is Hinton West Virginia located,0
4106,MS MARCO dataset,which country have dialects like Italy,0
4108,MS MARCO dataset,what is the region of Ilocos,0
4110,MS MARCO dataset,what county is Lake Tahoe,0
4117,MS MARCO dataset,what county is ft  myers Florida,0
4119,MS MARCO dataset,what is the county for Tecumseh Nebraska,0
4121,MS MARCO dataset,what county is Lakeland Florida in,0
4130,MS MARCO dataset,what town in Mount Rushmore in,0
4131,MS MARCO dataset,what county is New Windsor New York,0
4132,MS MARCO dataset,what county is Newbury Park,0
4135,MS MARCO dataset,what time zone is Atlanta,0
4139,MS MARCO dataset,what is The Square miles of the town of Katy Texas,0
4140,MS MARCO dataset,which casino near White Castle Las Vegas,0
4141,MS MARCO dataset,which airport do you fly to get to Atlantis Bahamas,0
4143,MS MARCO dataset,what county is Fort Bragg California in,0
4144,MS MARCO dataset,where is the surname Alexa from,0
4149,MS MARCO dataset,what state had the biggest majority vote for Trump,0
4153,MS MARCO dataset,what is state for Nuevo Laredo,0
4154,MS MARCO dataset,what county is Donaldsonville in,0
4155,MS MARCO dataset,what is the climatic zone of New York City,0
4162,MS MARCO dataset,what planting zone is Portland Oregon,0
4163,MS MARCO dataset,what township is my address in Indiana,0
4165,MS MARCO dataset,what city is near Abbeville South Carolina,0
4169,MS MARCO dataset,what located at The Flats in Cleveland,0
4175,MS MARCO dataset,what is the airport code for search San Bernardino,0
4176,MS MARCO dataset,what city is Woodlawn Tennessee near,0
4178,MS MARCO dataset,what street is the Las Vegas Strip on,0
4180,MS MARCO dataset,what location of The Chest do you perform CPR,0
4185,MS MARCO dataset,what parish is Baton Rouge in,0
4187,MS MARCO dataset,what county is Hamlin West Virginia located in,0
4188,MS MARCO dataset,what county in Libby Montana,0
4194,MS MARCO dataset,what county is Morton Minnesota in,0
4195,MS MARCO dataset,which airport to use Seward Alaska,0
4198,MS MARCO dataset,what is the time zone that Limerick is in,0
4199,MS MARCO dataset,what airport is closest to Alberta Canada,0
4207,MS MARCO dataset,what state is Tehama Colorado in,0
4209,MS MARCO dataset,what is the time zone for Okinawa Japan,0
4213,MS MARCO dataset,what us state has the smallest Inland,0
4218,MS MARCO dataset,which part spain is Cordoba Seville and Granada,0
4221,MS MARCO dataset,what county is Seymour Tennessee in,0
4225,MS MARCO dataset,what county is Kingsland Georgia in,0
4228,MS MARCO dataset,what province is Cologno Monzese,0
4230,MS MARCO dataset,what town is Colonial Park in in New Jersey,0
4232,MS MARCO dataset,what county is Ridgedale Missouri in,0
4234,MS MARCO dataset,what is the name of the restaurant near Cocos,0
4243,MS MARCO dataset,what county is Sheridan,0
4251,MS MARCO dataset,what town is Siesta Beach in,0
4252,MS MARCO dataset,what county is Rozel Kansas in,0
4254,MS MARCO dataset,what county is Nashville Indiana,0
4256,MS MARCO dataset,what time zone is brighton Michigan,0
4262,MS MARCO dataset,what time zone is Arizona in february,0
4265,MS MARCO dataset,in what region Massachusetts located in,0
4266,MS MARCO dataset,what is the longitude of Guantanamo Cuba,0
4270,MS MARCO dataset,what region is Puyallup in,0
4271,MS MARCO dataset,what is the county for Monee Illinois,0
4274,MS MARCO dataset,what county is Westlake Village California,0
4276,MS MARCO dataset,what county is Montana Arlington New Jersey,0
4279,MS MARCO dataset,what county is East Hampton Connecticut in,0
4280,MS MARCO dataset,what township is South Bend,0
4287,MS MARCO dataset,what county in Duluth Georgia,0
4288,MS MARCO dataset,what region would Arkansas and Missouri be in,0
4290,MS MARCO dataset,what county is Hayward Wisconsin in,0
4298,MS MARCO dataset,what county is Hazlet New Jersey,0
4299,MS MARCO dataset,what county is Peoria Illinois in,0
4301,MS MARCO dataset,where is Ebenezer in the United States,0
4303,MS MARCO dataset,what Maryland County is Andrews AFB located,0
4308,MS MARCO dataset,what is the farthest East Point of the us,0
4310,MS MARCO dataset,what county is brandon Florida,0
4312,MS MARCO dataset,what county is Trout Lake in,0
4313,MS MARCO dataset,what is o   m City of Milwaukee,0
4314,MS MARCO dataset,what is the oldest cathedral in Scotland,0
4316,MS MARCO dataset,what is the county of Lincoln Montana,0
4319,MS MARCO dataset,what continent is Antigua and Barbuda in,0
4320,MS MARCO dataset,what zone is London Liverpool Street,0
4321,MS MARCO dataset,what is county for Indianapolis,0
4328,MS MARCO dataset,what town is near Sam Rayburn,0
4332,MS MARCO dataset,what county is Eldersburg Maryland in,0
4337,MS MARCO dataset,what county is Moravia New York in,0
4342,MS MARCO dataset,what state is Hilo in,0
4343,MS MARCO dataset,what county is Honeoye Lake in,0
4347,MS MARCO dataset,which county is Winsted Minnesota in,0
4348,MS MARCO dataset,what state is Laughlin in,0
4354,MS MARCO dataset,what county is Upper Marlboro Maryland in,0
4361,MS MARCO dataset,what is near Thousand Islands New York,0
4362,MS MARCO dataset,what time zone is Baton Rouge Louisiana,0
4365,MS MARCO dataset,what growing zone is Virginia,0
4368,MS MARCO dataset,what county is Pittsford New York in,0
4373,MS MARCO dataset,what town is Grand Lake St Mary near,0
4374,MS MARCO dataset,what is the state abbreviation for nevada,0
4376,MS MARCO dataset,what county is McNary in,0
4382,MS MARCO dataset,what nationality was Loren green,0
4387,MS MARCO dataset,what casinos are next to Treasure Island Hotel,0
4391,MS MARCO dataset,what county is Iron River Michigan,0
4394,MS MARCO dataset,what Massachusetts county is Westwood on,0
4396,MS MARCO dataset,what county is Runge Texas in,0
4398,MS MARCO dataset,in what city lived nelson Mandela,0
4402,MS MARCO dataset,what  s happening in Battery Park,0
4404,MS MARCO dataset,what county is Holyoke in,0
4409,MS MARCO dataset,what county is Headland Alabama in,0
4410,MS MARCO dataset,what county is Weslaco Texas in,0
4411,MS MARCO dataset,what is the ancient turkish city of interconnected Huts,0
4413,MS MARCO dataset,what township is Harnett Colorado North Carolina in,0
4421,MS MARCO dataset,in what county is Bullhead City Arizona,0
4424,MS MARCO dataset,what state is Miami in,0
4431,MS MARCO dataset,what county is Decatur Mississippi,0
4432,MS MARCO dataset,in what county is Byron Minnesota located,0
4434,MS MARCO dataset,which of these area is most likely to be used american samoa a Minefield,0
4440,MS MARCO dataset,what is the closest airport near Branson Missouri,0
4441,MS MARCO dataset,what state is the Potomac River located,0
4443,MS MARCO dataset,in what county is Lyford Texas,0
4449,MS MARCO dataset,what is the geographic province of Texas,0
4453,MS MARCO dataset,how bridge are in Jacksonville,0
4454,MS MARCO dataset,in what county is Montclair California,0
4465,MS MARCO dataset,in what county is Senoia Georgia,0
4466,MS MARCO dataset,what is Morenci city Arizona,0
4476,MS MARCO dataset,what hemisphere is north Australia,0
4487,MS MARCO dataset,in what county is Wantage township New Jersey,0
4489,MS MARCO dataset,what state is above Tennessee,0
4493,MS MARCO dataset,what is the nearest airport to Cooperstown New York,0
4498,MS MARCO dataset,what county is Warrenton Missouri in,0
4509,MS MARCO dataset,what county is franklin Wisconsin,0
4520,MS MARCO dataset,what county is Hedgesville West Virginia,0
4521,MS MARCO dataset,what county is Kissimmee Florida in,0
4532,MS MARCO dataset,in what province in spain is Cordova this,0
4539,MS MARCO dataset,what province is Cambridge Ontario Canada,0
4545,MS MARCO dataset,what is the county for Sparta Tennessee,0
4553,MS MARCO dataset,which state seceded from The Union,0
4554,MS MARCO dataset,what is closest airport to Montalcino Italy,0
4556,MS MARCO dataset,what time zone is Hawaii under,0
4563,MS MARCO dataset,what county is clinton New York,0
4565,MS MARCO dataset,what airport is Kaiserslautern Germany near,0
4572,MS MARCO dataset,what part of Van Buren County is Gobles in,0
4573,MS MARCO dataset,which county is Santa Rosa California,0
4576,MS MARCO dataset,what county is Vineland New Jersey,0
4582,MS MARCO dataset,where is Cape Canaveral,0
4583,MS MARCO dataset,what is the location of Inca,0
4585,MS MARCO dataset,what is the state of the death row inmates in jackson Georgia,0
4587,MS MARCO dataset,what county is Houston Delaware located,0
4591,MS MARCO dataset,which county is Beaumont Texas in,0
4592,MS MARCO dataset,which county is concord California in,0
4598,MS MARCO dataset,what county is St  Charles Illinois in,0
4605,MS MARCO dataset,what beach is south of Santa Cruz California,0
4609,MS MARCO dataset,what county is Eleva Wisconsin in,0
4611,MS MARCO dataset,which state is the show Riverdale set in,0
4615,MS MARCO dataset,ww1 what country never signed the treaty of Versailles,0
4617,MS MARCO dataset,what county is Crested Butte Colorado in,0
4620,MS MARCO dataset,what county is Ramah New Mexico,0
4621,MS MARCO dataset,what is the driest month of Mexico,0
4622,MS MARCO dataset,what is the name of the city in Florida that is old,0
4624,MS MARCO dataset,what parish is Breaux Bridge Louisiana in,0
4625,MS MARCO dataset,what province is Saskatchewan in,0
4627,MS MARCO dataset,what state is springfield Missouri,0
4629,MS MARCO dataset,where is the San Diego Zoo,0
4631,MS MARCO dataset,what county is henderson Texas in,0
4632,MS MARCO dataset,what county is Belfry West Virginia located,0
4643,MS MARCO dataset,what county is Ripon California in,0
4654,MS MARCO dataset,what county is Montana Laurel New Jersey,0
4656,MS MARCO dataset,what is the warmest town in Oregon,0
4660,MS MARCO dataset,what county of nevada is Gold Hill in,0
4661,MS MARCO dataset,what is the closest airport to Siesta Key Florida,0
4665,MS MARCO dataset,what county is Farnell Middle School Florida,0
4675,MS MARCO dataset,what state is Alma in,0
4676,MS MARCO dataset,in which county is Glassboro New Jersey,0
4680,MS MARCO dataset,which terminal is delta in Detroit,0
4687,MS MARCO dataset,in which judicial district is Hennepin County,0
4689,MS MARCO dataset,what is the capital of Midway Islands,0
4690,MS MARCO dataset,where is the highest peak in the Andes,0
4692,MS MARCO dataset,what is the capital of Holland,0
4694,MS MARCO dataset,what state are Polaris slingshots legal in,0
4695,MS MARCO dataset,what time zone is henderson Tennessee,0
4698,MS MARCO dataset,what county is St James Florida,0
4709,MS MARCO dataset,in which state was the battle of Cowpens fought,0
4720,MS MARCO dataset,what county is Barnett Missouri,0
